Customer.ID,Gender,Age,Married,Number.of.Dependents,City,Zip.Code,Latitude,Longitude,Number.of.Referrals,Tenure.in.Months,Offer,Phone.Service,Avg.Monthly.Long.Distance.Charges,Multiple.Lines,Internet.Service,Internet.Type,Avg.Monthly.GB.Download,Online.Security,Online.Backup,Device.Protection.Plan,Premium.Tech.Support,Streaming.TV,Streaming.Movies,Streaming.Music,Unlimited.Data,Contract,Paperless.Billing,Payment.Method,Monthly.Charge,Total.Charges,Total.Refunds,Total.Extra.Data.Charges,Total.Long.Distance.Charges,Total.Revenue,Customer.Status,Churn.Category,Churn.Reason
0219-YTZUE,1,26,1,0,San Diego,92122,32.85723,-117.209774,5,4,5,1,28.77,2,1,2,19,1,2,2,1,1,1,2,2,0,1,0,84.8,371.9,0,0,115.08,486.98,0,1,3
0220-EBGCE,1,58,0,0,Escondido,92027,33.141265,-116.967221,0,2,5,1,14.14,1,1,2,28,1,1,2,1,1,2,2,2,0,1,0,85.85,167.3,0,0,28.28,195.58,0,1,3
0221-NAUXK,1,22,0,1,Moreno Valley,92553,33.923149,-117.244933,0,10,0,1,7.86,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,19.95,219.5,0,0,78.6,298.1,2,3,14
0221-WMXNQ,1,66,0,0,Chino,91710,33.990646,-117.663025,0,4,5,1,36.4,1,1,2,29,2,1,1,1,1,1,1,2,1,0,0,75.35,273.4,0,0,145.6,419,2,3,14
0222-CNVPT,1,69,0,0,Sacramento,95820,38.53508,-121.444144,0,52,2,0,0,0,1,1,19,2,1,1,1,2,2,2,2,2,1,1,48.8,2555.05,0,0,0,2555.05,2,3,14
0224-HJAPT,1,25,0,0,San Diego,92117,32.825086,-117.199424,0,5,0,1,22.01,2,1,0,85,1,1,1,1,1,1,2,2,0,0,0,47.15,223.15,0,0,110.05,333.2,0,1,3
0224-NIJLP,1,30,1,3,Turlock,95380,37.474396,-120.875917,1,8,5,1,2.87,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,20.15,165.5,0,0,22.96,188.46,2,3,14
0224-RLWWD,0,73,0,0,Calexico,92231,32.690654,-115.431225,0,2,5,1,23.91,1,1,0,22,1,1,1,1,1,1,1,2,1,1,0,44.3,89.3,0,0,47.82,137.12,1,3,14
0225-ZORZP,1,46,0,0,Groveland,95321,37.902968,-119.667544,0,3,5,1,13.72,1,1,2,26,1,2,1,1,1,2,2,2,0,0,0,84.3,235.05,0,0,41.16,276.21,1,3,14
0228-MAUWC,1,40,0,0,Los Gatos,95033,37.160194,-121.945611,0,19,4,1,11.85,2,1,1,18,1,1,2,2,1,1,1,2,0,0,0,59.55,1144.6,0,0,225.15,1369.75,2,3,14
0229-LFJAF,1,53,0,0,Clovis,93611,36.917652,-119.593757,0,72,1,1,3.66,2,1,1,13,2,2,2,2,1,1,1,2,2,0,0,69.65,4908.25,0,0,263.52,5171.77,2,3,14
0230-UBYPQ,1,76,1,0,Hyampom,96046,40.648024,-123.465088,2,63,2,0,0,0,1,1,7,2,1,1,2,1,1,1,2,1,0,0,36.1,2298.9,0,0,0,2298.9,2,3,14
0230-WEQUW,1,38,1,0,Woodland Hills,91364,34.153733,-118.593408,1,66,0,0,0,0,1,1,29,2,2,2,2,2,1,1,2,2,1,0,56.6,3789.2,0,0,0,3789.2,2,3,14
0231-LXVAP,1,23,0,0,Temecula,92592,33.507255,-117.029473,0,1,0,1,44.56,1,1,2,27,1,1,1,2,1,1,1,2,0,1,0,75.9,75.9,0,0,44.56,120.46,0,1,3
0233-FTHAV,0,24,0,0,Livingston,95334,37.361987,-120.748394,0,60,0,1,15.29,2,1,2,48,1,1,2,1,1,1,1,2,1,1,0,79.2,4765,0,0,917.4,5682.4,2,3,14
0234-TEVTT,0,43,1,3,Tulare,93274,36.185471,-119.375243,3,48,0,0,0,0,1,1,22,2,1,2,1,1,2,2,2,1,0,1,45,2196.3,0,0,0,2196.3,2,3,14
0235-KGSLC,0,45,0,0,Buellton,93427,34.631362,-120.238218,0,1,5,1,33.34,1,1,2,4,1,1,2,1,2,1,1,2,0,1,1,85.55,85.55,0,0,33.34,118.89,0,4,13
0236-HFWSV,1,49,0,0,Palmdale,93552,34.557711,-118.029441,0,15,0,1,48.93,2,1,2,15,1,1,1,1,2,2,2,2,0,1,0,93.35,1444.65,0,0,733.95,2178.6,0,1,2
0237-YFUTL,0,62,1,0,Midway City,92655,33.744439,-117.98588,4,50,2,1,34.57,2,1,2,13,2,2,1,2,2,2,2,2,0,1,0,109.65,5405.8,0,0,1728.5,7134.3,2,3,14
0238-WHBIQ,1,25,1,1,Folsom,95630,38.672638,-121.147403,10,72,1,1,33.75,2,1,0,30,2,2,2,2,2,2,2,2,2,0,1,89.7,6339.3,0,0,2430,8769.3,2,3,14
0239-OXEXL,0,37,0,0,Oakland,94619,37.787186,-122.14633,0,46,0,1,43.27,2,1,2,21,2,2,1,1,1,1,1,1,0,0,1,84.25,3847.6,0,100,1990.42,5938.02,2,3,14
0244-LGNFY,0,35,1,1,San Anselmo,94960,37.99272,-122.575026,4,72,0,1,30,2,1,1,19,2,2,2,2,2,2,2,2,2,0,0,92.65,6733,0,0,2160,8893,2,3,14
0247-SLUJI,1,37,1,3,Duarte,91010,34.145695,-117.95982,2,1,0,1,34.28,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.7,19.7,0,0,34.28,53.98,1,3,14
0248-IPDFW,0,19,0,0,Lake Elsinore,92530,33.655421,-117.391751,0,1,0,1,29.13,2,1,0,51,1,1,1,1,1,1,1,2,0,1,0,50.1,50.1,0,0,29.13,79.23,1,3,14
0248-PGHBZ,0,69,0,0,San Clemente,92672,33.429488,-117.609432,0,67,1,1,2.57,1,1,2,21,2,2,1,2,2,1,1,2,2,1,0,92.45,6140.85,0,0,172.19,6313.04,2,3,14
0253-ZTEOB,0,44,1,1,Los Angeles,90004,34.076259,-118.310715,5,48,0,1,8.94,2,1,1,27,1,2,1,2,2,2,2,2,2,0,0,79.65,3870.3,0,0,429.12,4299.42,2,3,14
0254-FNMCI,0,19,0,0,Downey,90241,33.940884,-118.128628,0,72,0,1,41.91,1,1,2,73,2,2,2,2,2,2,2,2,2,1,0,109.9,7624.2,0,0,3017.52,10641.72,2,3,14
0254-KCJGT,1,64,1,0,Bodega Bay,94923,38.377165,-123.037957,6,52,2,1,41.34,2,1,0,24,2,2,2,2,1,2,2,2,1,1,1,81.4,4354.45,0,0,2149.68,6504.13,2,3,14
0254-WWRKD,0,44,1,3,Challenge,95925,39.461768,-121.195825,1,67,1,1,46.9,1,1,0,28,1,2,1,1,1,1,1,2,1,0,1,50.55,3431.75,0,0,3142.3,6574.05,2,3,14
0256-LTHVJ,0,58,1,0,Ludlow,92338,34.702766,-116.093376,1,28,3,1,16.85,1,1,2,13,1,1,1,1,1,2,2,2,0,1,0,81.05,2227.1,0,0,471.8,2698.9,0,1,2
0257-KXZGU,0,29,1,1,Santa Clara,95051,37.348129,-121.98469,9,32,3,1,33.28,2,1,1,51,1,2,2,1,1,1,2,2,0,0,0,62.45,2045.55,0,0,1064.96,3110.51,2,3,14
0257-ZESQC,0,80,1,0,Perris,92571,33.828289,-117.201666,2,27,0,1,7.02,1,1,0,25,2,1,1,1,1,1,1,2,0,1,0,75.2,1929.35,0,0,189.54,2118.89,0,0,1
0258-NOKBL,1,22,0,0,Fortuna,95540,40.584991,-124.121504,0,3,0,1,31.48,1,1,2,73,1,2,2,1,1,2,2,2,0,0,0,90.4,268.45,0,0,94.44,362.89,1,3,14
0259-GBZSH,1,22,0,0,San Diego,92122,32.85723,-117.209774,0,2,5,1,40.43,2,1,0,27,1,1,1,1,2,1,2,2,0,1,0,85.65,181.5,0,0,80.86,262.36,0,1,3
0260-ZDLGK,0,50,0,2,San Dimas,91773,34.102119,-117.815532,0,9,0,1,35.49,1,1,0,11,1,1,2,2,2,2,2,2,0,1,1,72.9,651.4,0,0,319.41,970.81,0,1,3
0263-FJTQO,1,53,1,2,Rescue,95672,38.724322,-120.991237,10,50,2,1,44.49,2,1,0,28,2,1,1,2,2,1,1,2,2,1,1,70.5,3486.65,0,0,2224.5,5711.15,2,3,14
0264-CNITK,0,45,1,2,Clio,96106,39.745805,-120.580882,1,71,0,1,31.03,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,20.1,1389.6,0,0,2203.13,3592.73,2,3,14
0265-EDXBD,1,76,1,0,San Diego,92122,32.85723,-117.209774,2,32,3,1,47.34,2,1,2,10,1,1,1,1,1,1,1,2,0,1,0,74.9,2303.35,0,0,1514.88,3818.23,0,0,1
0265-PSUAE,0,57,1,3,Lotus,95651,38.815515,-120.916997,10,16,4,1,27.27,1,1,2,76,2,1,2,1,2,2,2,2,0,0,0,100.7,1522.7,0,0,436.32,1959.02,2,3,14
0266-CLZKZ,0,45,1,3,San Marcos,92078,33.119028,-117.166036,8,67,1,1,17.79,2,1,2,22,1,1,2,2,2,2,2,2,2,1,0,105.65,6717.9,0,0,1191.93,7909.83,2,3,14
0266-GMEAO,1,43,1,1,Lompoc,93436,34.601055,-120.382917,1,72,0,1,15.94,2,1,2,13,2,2,2,2,2,2,2,2,2,1,1,114.3,8058.55,0,0,1147.68,9206.23,2,3,14
0268-QKIWO,0,41,0,0,Pilot Hill,95664,38.803731,-121.043799,0,3,5,1,24.63,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19.75,58.85,0,0,73.89,132.74,0,0,1
0269-XFESX,1,22,1,3,San Francisco,94133,37.802071,-122.411004,1,23,0,1,48.02,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,24.35,538.5,0,0,1104.46,1642.96,2,3,14
0270-THENM,1,62,1,2,Mission Hills,91345,34.266389,-118.459744,1,72,0,1,28.37,2,1,1,18,2,2,2,2,1,1,1,2,2,0,0,69.85,5102.35,25.24,0,2042.64,7119.75,2,3,14
0274-JKUJR,1,21,1,2,Los Angeles,90040,33.994524,-118.149953,9,7,5,0,0,0,1,0,47,2,2,2,1,2,2,2,2,0,0,1,-3,465.7,0,0,0,465.7,2,3,14
0277-BKSQP,1,49,1,3,Harbor City,90710,33.798266,-118.300237,10,8,5,1,1.56,1,1,1,57,1,1,1,1,2,1,1,2,0,1,0,54.4,475.1,0,0,12.48,487.58,2,3,14
0277-ORXQS,1,33,1,4,San Francisco,94108,37.791998,-122.408653,9,66,1,0,0,0,1,0,23,1,1,1,2,2,2,2,1,2,0,0,50.55,3364.55,0,110,0,3474.55,2,3,14
0278-YXOOG,1,30,0,0,Inglewood,90301,33.956445,-118.358634,0,5,5,1,34.26,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,21.05,113.85,0,0,171.3,285.15,0,0,1
0280-XJGEX,1,38,0,1,Los Angeles,90015,34.039224,-118.266293,0,49,0,1,44.33,2,1,2,11,1,2,2,1,2,2,2,2,0,1,0,103.7,5036.3,0,0,2172.17,7208.47,0,1,2
0281-CNTZX,1,56,1,0,Pescadero,94060,37.22565,-122.297533,2,63,2,1,38.36,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,19.95,1234.8,0,0,2416.68,3651.48,2,3,14
0282-NVSJS,0,70,1,1,Aromas,95004,36.878364,-121.629781,1,12,4,0,0,0,1,1,14,1,1,1,2,1,1,1,2,0,1,2,29.3,355.9,0,0,0,355.9,2,3,14
0285-INHLN,1,54,1,6,Badger,93603,36.64545,-118.924982,5,27,0,1,36.19,1,1,1,53,2,2,1,1,1,1,1,2,0,1,1,54.75,1510.3,0,0,977.13,2487.43,2,3,14
0289-IVARM,0,57,0,0,Parlier,93648,36.622237,-119.521126,0,35,0,1,44.81,1,1,1,20,2,2,2,1,1,1,1,2,0,0,0,60.55,1982.6,0,0,1568.35,3550.95,2,3,14
0292-WEGCH,0,40,1,2,Death Valley,92328,36.27688,-117.033326,7,54,2,1,4.33,2,1,1,12,1,2,2,2,2,2,2,2,0,1,0,86.2,4524.05,0,0,233.82,4757.87,2,3,14
0295-PPHDO,1,56,0,0,La Puente,91744,34.031441,-117.936436,0,1,0,1,5.59,2,1,2,2,1,1,1,1,2,2,2,2,0,1,0,95.45,95.45,0,0,5.59,101.04,0,1,2
0295-QVKPB,1,38,0,0,Riverdale,93656,36.452211,-119.94575,0,5,5,1,13.96,1,1,1,5,1,1,2,2,2,1,1,2,0,1,1,63.95,318.1,0,0,69.8,387.9,2,3,14
0297-RBCSG,1,61,0,0,San Francisco,94104,37.791222,-122.402241,0,19,0,1,41.79,1,1,1,6,1,2,1,2,1,2,2,1,1,1,0,65.35,1231.85,0,60,794.01,2085.86,2,3,14
0298-XACET,1,35,1,2,Berry Creek,95916,39.657228,-121.37778,1,52,0,0,0,0,1,1,17,1,2,2,2,2,1,1,2,2,0,1,50.2,2554,27.01,0,0,2526.99,2,3,14
0301-FIDRB,0,61,1,3,Fulton,95439,38.493888,-122.777141,8,72,0,0,0,0,1,1,22,2,2,2,2,2,2,2,2,2,1,0,63.8,4684.3,0,0,0,4684.3,2,3,14
0301-KOBTQ,1,50,0,0,Capitola,95010,36.977025,-121.952864,0,32,0,1,14.91,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,20.05,614.45,9.73,0,477.12,1081.84,2,3,14
0302-JOIVN,0,47,1,0,San Diego,92109,32.787836,-117.232376,1,8,0,1,16.88,1,1,2,6,1,2,2,1,2,2,2,2,0,0,0,101.15,842.9,0,0,135.04,977.94,0,1,3
0303-UNCIP,1,35,0,0,Claremont,91711,34.127621,-117.717863,0,41,2,1,37.55,2,1,1,30,1,1,2,1,1,2,2,1,1,0,2,65,2531.8,0,140,1539.55,4211.35,2,3,14
0303-WMMRN,1,32,0,0,Glendale,91207,34.182378,-118.262922,0,5,0,1,21.01,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,19.25,86.05,0,0,105.05,191.1,2,3,14
0305-SQECB,0,54,0,1,Gardena,90248,33.876482,-118.284077,0,11,0,0,0,0,1,1,17,2,1,1,2,1,1,1,1,1,1,1,36.05,402.6,0,100,0,502.6,2,3,14
0306-JAELE,1,61,0,0,Fallbrook,92028,33.362575,-117.299644,0,5,0,1,31.09,1,1,2,11,1,1,1,2,2,2,2,2,0,1,0,96.1,453.4,0,0,155.45,608.85,0,1,3
0307-BCOPK,0,62,0,0,San Francisco,94134,37.721052,-122.413573,0,16,4,1,41.51,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,19.05,326.65,0,0,664.16,990.81,2,3,14
0308-GIQJT,1,80,0,0,San Diego,92126,32.886925,-117.152162,0,71,0,1,6.1,2,1,2,9,1,2,1,2,2,2,1,2,1,0,0,105.75,7382.85,0,0,433.1,7815.95,2,3,14
0308-IVGOK,0,23,0,0,Santa Ana,92703,33.748635,-117.906125,0,11,0,0,0,0,1,1,59,1,2,2,2,1,1,1,2,1,1,1,40.4,422.6,0,0,0,422.6,2,3,14
0310-MVLET,0,63,1,0,Snelling,95369,37.521708,-120.426843,1,61,0,1,49.33,2,1,2,7,1,2,1,1,2,2,2,2,0,1,0,99.15,6010.05,0,0,3009.13,9019.18,0,2,20
0310-SUCIN,0,50,1,0,Darwin,93522,36.319181,-117.593053,2,71,0,1,23.06,1,1,0,6,2,2,2,2,2,2,2,2,1,1,0,84.8,6046.1,0,0,1637.26,7683.36,2,3,14
0310-VQXAM,1,56,0,0,San Bernardino,92404,34.183286,-117.221722,0,9,0,1,40.74,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.85,178.8,0,0,366.66,545.46,2,3,14
0311-QYWSS,0,63,0,0,Garberville,95542,40.057784,-123.679461,0,6,0,1,39.16,1,1,1,8,2,1,1,1,1,1,1,2,0,1,0,49.45,314.6,0,0,234.96,549.56,2,3,14
0311-UNPFF,0,58,0,0,Long Beach,90807,33.830099,-118.182239,0,26,0,1,38.09,1,1,2,22,1,1,1,1,2,2,2,1,0,1,0,88.8,2274.35,0,50,990.34,3314.69,0,2,20
0314-TKOSI,0,29,0,0,Upland,91784,34.141146,-117.655583,0,6,5,1,6.98,1,1,0,30,2,2,1,1,1,1,1,1,0,0,2,55.15,322.9,0,0,41.88,364.78,2,3,14
0315-LVCRK,1,54,0,0,El Dorado Hills,95762,38.684437,-121.055634,0,11,0,1,30.57,1,1,2,15,1,1,2,1,1,2,2,2,0,0,0,84.8,888.75,0,0,336.27,1225.02,2,3,14
0318-QUUOB,1,25,1,0,Santa Rosa,95403,38.488431,-122.752839,1,1,0,1,43.67,1,1,2,73,1,1,1,1,2,1,2,1,0,1,0,80.55,80.55,0,0,43.67,124.22,0,1,2
0318-ZOPWS,0,31,1,0,Malibu,90265,34.074572,-118.831181,10,49,0,1,2.82,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,20.15,973.35,0,0,138.18,1111.53,2,3,14
0319-QZTCO,0,25,1,2,Santa Rosa,95401,38.460517,-122.790335,9,3,5,1,11.47,1,1,1,51,1,2,1,1,2,1,1,2,0,1,1,58.7,168.6,0,0,34.41,203.01,1,3,14
0320-DWVTU,0,46,0,0,Riverdale,93656,36.452211,-119.94575,0,53,2,1,43.57,1,1,2,13,2,2,2,2,1,2,2,2,2,0,1,99.5,5424.25,0,0,2309.21,7733.46,2,3,14
0320-JDNQG,1,28,1,0,Oxnard,93035,34.18454,-119.224666,1,23,0,1,37.95,1,1,2,27,2,1,1,2,2,2,2,2,0,1,0,99.85,2331.3,0,0,872.85,3204.15,0,4,7
0322-CHQRU,1,63,0,0,Palmdale,93591,34.598221,-117.79593,0,2,0,1,25.49,1,1,1,9,1,1,1,1,1,1,1,2,0,0,0,45.35,89.5,0,0,50.98,140.48,0,1,2
0322-YINQP,1,37,0,0,Covina,91723,34.084747,-117.886844,0,1,0,1,11.35,1,1,1,9,2,1,1,1,1,1,1,2,0,1,1,48.55,48.55,0,0,11.35,59.9,0,0,1
0323-XWWTN,1,44,0,1,San Lucas,93954,36.125529,-120.864443,0,3,0,1,33.87,2,0,3,0,0,0,0,0,0,0,0,0,2,1,1,26.4,121.25,0,0,101.61,222.86,1,3,14
0324-BRPCJ,0,74,1,0,Palmdale,93591,34.598221,-117.79593,1,68,0,1,21.33,2,1,0,24,1,2,1,1,2,2,2,2,0,1,0,100.2,6851.65,0,0,1450.44,8302.09,0,1,5
0325-XBFAC,1,44,0,0,Hoopa,95546,41.163637,-123.704841,0,8,0,1,19.49,1,1,2,10,1,1,2,1,2,2,2,1,0,1,0,94.7,740.3,0,80,155.92,976.22,0,1,5
0326-VDYXE,0,21,1,0,Long Beach,90802,33.752524,-118.210737,9,70,1,1,16.66,2,1,2,26,1,1,2,1,2,2,2,1,1,1,0,97.65,6982.5,0,80,1166.2,8228.7,2,3,14
0327-WFZSY,1,62,1,3,Samoa,95564,40.809636,-124.189977,9,39,3,1,17.29,2,1,2,75,1,1,2,1,2,2,2,2,1,0,0,100,3835.55,0,0,674.31,4509.86,2,3,14
0328-GRPMV,0,43,0,0,Burnt Ranch,95527,40.854512,-123.450097,0,1,0,1,17.37,1,1,2,25,1,1,1,1,1,1,1,2,0,1,0,70.1,70.1,0,0,17.37,87.47,0,1,2
0329-GTIAJ,0,40,0,0,Garden Grove,92844,33.766476,-117.969795,0,3,0,1,30.18,1,1,2,7,1,2,1,2,2,2,2,2,0,1,0,97.9,315.3,0,0,90.54,405.84,0,5,18
0330-BGYZE,1,48,1,0,Milford,96121,40.181279,-120.392967,8,60,2,1,19.22,2,1,2,4,1,2,2,1,2,2,2,2,1,0,0,102.5,6157.6,0,0,1153.2,7310.8,2,3,14
0330-IVZHA,0,55,1,0,Anderson,96007,40.448632,-122.306657,1,5,5,1,17.08,1,1,2,10,1,1,1,1,1,1,1,2,0,0,0,69.95,330.15,0,0,85.4,415.55,0,0,0
0334-GDDSO,1,77,0,0,San Diego,92122,32.85723,-117.209774,0,3,5,1,9.22,2,1,2,14,1,2,1,1,1,1,1,2,0,1,0,81.35,233.7,0,0,27.66,261.36,0,1,3
0334-ZFJSR,0,41,1,0,San Diego,92123,32.808814,-117.134694,0,55,0,1,35.38,2,1,0,13,2,2,1,2,1,1,1,1,1,1,1,66.05,3462.1,44.53,150,1945.9,5513.47,2,3,14
0336-KXKFK,1,43,0,0,Santa Margarita,93453,35.303926,-120.256567,0,72,0,0,0,0,1,1,6,2,1,2,2,2,2,2,2,2,1,1,61.2,4390.25,0,0,0,4390.25,2,3,14
0336-PIKEI,1,69,1,0,Orange,92869,33.792791,-117.789749,7,72,1,1,5.27,1,1,1,9,2,2,2,2,2,1,1,1,2,0,0,74.4,5360.75,0,140,379.44,5880.19,2,3,14
0337-CNPZE,0,63,0,0,Los Angeles,90033,34.050198,-118.210946,0,41,0,1,10.43,2,1,2,22,1,2,2,1,2,2,2,1,0,1,0,106.3,4443.45,0,130,427.63,5001.08,0,5,18
0343-QLUZP,1,38,0,0,San Jose,95111,37.284265,-121.827673,0,60,2,0,0,0,1,1,25,2,2,2,1,1,1,1,2,2,0,0,39.6,2424.5,38.46,0,0,2386.04,2,3,14
0345-HKJVM,0,43,0,0,San Diego,92109,32.787836,-117.232376,0,6,0,1,2.6,1,1,2,22,1,1,1,1,2,2,2,2,0,0,0,89.3,577.6,0,0,15.6,593.2,0,4,7
0345-XMMUG,0,29,1,0,Ione,95640,38.33788,-120.954202,6,46,0,1,2,2,1,2,48,1,2,2,2,2,2,2,2,2,1,1,108.9,4854.3,0,0,92,4946.3,2,3,14
0347-UBKUZ,0,46,0,0,San Mateo,94404,37.556094,-122.272437,0,15,0,1,2.74,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,19.9,320.45,0,0,41.1,361.55,2,3,14
0348-SDKOL,0,33,1,0,San Diego,92117,32.825086,-117.199424,1,58,0,1,3.51,2,1,2,28,1,1,2,2,2,2,2,1,0,1,1,102.1,5885.4,0,100,203.58,6188.98,0,1,3
0354-VXMJC,1,60,1,3,Los Angeles,90034,34.030578,-118.399613,10,23,0,1,34.04,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.6,426.65,0,0,782.92,1209.57,2,3,14
0354-WYROK,0,70,1,0,San Francisco,94130,37.820894,-122.369725,1,31,3,1,47.95,1,1,2,21,1,1,2,2,2,2,1,2,0,1,0,98.9,2911.3,0,0,1486.45,4397.75,0,4,7
0356-ERHVT,1,54,1,0,Santa Cruz,95062,36.974575,-121.991149,1,11,4,1,12.95,1,1,0,6,1,1,1,1,1,1,1,2,0,1,0,45.9,521.9,0,0,142.45,664.35,2,3,14
0356-OBMAC,0,80,0,0,Winchester,92596,33.657433,-117.04254,0,56,0,1,17.33,2,1,2,16,1,2,2,2,2,1,1,2,2,1,0,99.9,5706.3,0,0,970.48,6676.78,2,3,14
0357-NVCRI,0,41,0,3,El Cajon,92021,32.832706,-116.873258,0,25,3,1,12.87,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20.05,471.7,0,0,321.75,793.45,2,3,14
0361-HJRDX,0,38,0,0,Sherman Oaks,91403,34.147149,-118.463365,0,68,1,0,0,0,1,1,28,2,2,2,2,2,2,2,1,2,0,1,-8,4539.6,0,130,0,4669.6,2,3,14
0362-RAOQO,0,48,0,0,Norco,92860,33.925833,-117.559639,0,40,0,1,26.03,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,19.65,830.25,0,0,1041.2,1871.45,2,3,14
0362-ZBZWJ,1,46,0,0,Thornton,95686,38.157794,-121.520223,0,36,0,1,24.66,2,1,2,22,1,1,1,1,1,2,2,2,0,1,0,84.9,3067.2,0,0,887.76,3954.96,0,0,0
0363-QJVFX,1,22,0,0,Lake Hughes,93532,34.659579,-118.584212,0,32,3,1,27.69,2,1,2,73,2,2,1,2,2,2,2,2,0,1,1,108.15,3432.9,0,0,886.08,4318.98,0,0,0
0363-SVHYR,1,28,1,3,Paramount,90723,33.897122,-118.164432,10,71,1,1,10.11,2,1,1,59,2,2,2,2,2,2,2,2,2,0,0,86.85,6263.8,0,0,717.81,6981.61,2,3,14
0365-BZUWY,1,58,1,0,San Juan Capistrano,92675,33.521447,-117.602555,2,17,4,1,10.11,2,1,2,2,1,2,2,1,2,2,2,2,0,1,0,102.55,1742.5,0,0,171.87,1914.37,2,3,14
0365-GXEZS,1,55,1,0,Copperopolis,95228,37.943954,-120.67108,6,18,4,1,31.79,1,1,2,19,1,1,2,2,1,1,1,2,0,0,0,78.2,1468.75,0,0,572.22,2040.97,2,3,14
0365-TRTPY,0,52,0,0,Covina,91724,34.08111,-117.853935,0,37,0,1,11.73,2,1,2,30,2,2,2,1,1,1,1,1,0,0,0,91.2,3382.3,0,0,434.01,3816.31,2,3,14
0366-NQSHS,1,42,0,0,Colusa,95932,39.273096,-122.050763,0,2,0,1,44.34,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19.35,46.35,0,0,88.68,135.03,1,3,14
0369-ZGOVK,0,56,1,2,Cypress,90630,33.818477,-118.038307,6,28,3,1,12.94,1,1,2,24,1,1,1,1,1,1,1,2,1,1,0,70.4,1992.2,0,0,362.32,2354.52,2,3,14
0373-AIVNJ,1,34,0,0,Sacramento,95814,38.584505,-121.491956,0,9,5,0,0,0,1,0,19,2,2,2,1,1,1,1,2,1,0,1,39.55,373,0,0,0,373,2,3,14
0374-AACSZ,0,63,0,0,Lancaster,93534,34.727529,-118.153098,0,1,5,1,38.33,1,1,1,24,2,1,1,1,1,1,1,1,0,0,0,50.15,50.15,0,50,38.33,138.48,1,3,14
0374-FIUCA,1,59,1,0,Orange,92867,33.81859,-117.821288,1,65,0,1,23.46,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,20.4,1414.45,0,0,1524.9,2939.35,2,3,14
0374-IOEGQ,0,62,0,0,Gonzales,93926,36.52588,-121.396719,0,3,0,1,15.59,1,1,0,27,1,1,1,1,1,1,1,2,0,0,0,44.6,122.7,0,0,46.77,169.47,1,3,14
0375-HVGXO,0,31,0,0,Los Angeles,90045,33.954017,-118.402447,0,1,5,0,0,0,1,1,8,1,1,1,1,2,1,1,2,0,1,0,34.7,34.7,0,0,0,34.7,0,4,7
0376-OIWME,1,24,1,0,San Ysidro,92173,32.555828,-117.040073,3,36,3,1,41.33,1,1,2,41,2,1,1,1,2,2,2,2,0,1,0,93.6,3366.05,16.56,0,1487.88,4837.37,2,3,14
0376-YMCJC,1,21,0,0,Novato,94949,38.067204,-122.524004,0,23,0,1,38.69,2,1,0,69,1,1,1,2,2,1,2,2,0,1,0,90.6,1943.2,4.73,0,889.87,2828.34,0,1,4
0377-JBKKT,1,21,1,3,Gilroy,95020,37.03889,-121.528955,9,22,4,1,42.58,1,1,1,82,2,2,1,2,1,1,2,2,0,1,1,57.95,1271.8,0,0,936.76,2208.56,2,3,14
0378-CJKPV,0,56,1,0,Oak Park,91377,34.19225,-118.776874,1,72,0,1,4.56,2,1,2,18,2,2,2,2,2,2,2,2,2,0,1,112.1,7965.95,18.88,0,328.32,8275.39,2,3,14
0378-NHQXU,0,31,1,0,South San Francisco,94080,37.654436,-122.426468,7,17,0,1,17.91,2,1,2,9,1,1,2,1,2,1,1,2,0,0,0,88.25,1460.65,0,0,304.47,1765.12,0,4,6
0378-TOVMS,0,20,0,0,Vernalis,95385,37.609095,-121.263381,0,3,0,1,10.6,1,1,2,73,1,1,1,2,1,2,2,2,0,0,0,85.8,272.2,0,0,31.8,304,0,1,2
0378-XSZPU,1,31,1,0,San Jose,95117,37.311088,-121.961786,1,58,2,1,17.22,1,1,0,21,2,2,2,1,1,1,1,2,1,0,1,60.3,3563.8,0,0,998.76,4562.56,0,2,15
0379-DJQHR,1,60,1,0,Sunnyvale,94089,37.421633,-122.009613,1,67,0,1,45.25,1,1,1,18,2,2,2,1,2,2,2,2,2,0,1,81.35,5398.6,0,0,3031.75,8430.35,2,3,14
